id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip,port
748723,42.354163,tcp,-,EST,65,0,37788,0,892.1909281975422345142318123,83,0,892.1909281975422345142318123,0,0,0,0.661783796875,0,0,0,3448.9846153846156,0,0,0,0,0,0,581.3538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,60965
900574,1796.668340,tcp,-,EST,760,0,267239,0,148.7414199105885062793503669,82,0,148.7414199105885062793503669,0,0,0,2.367151963109354413702239789,0,0,0,849.8973684210526,0,0,0,0,0,0,351.6302631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,61026
329804,80.781546,tcp,-,EST,74,0,38315,0,474.3038713321975788876335692,82,0,474.3038713321975788876335692,0,0,0,1.106596520547945205479452055,0,0,0,3938.324324324324,0,0,0,0,0,0,517.7702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,61091
68923,1803.020307,tcp,-,EST,731,0,263108,0,145.9262543957581726781960199,82,0,145.9262543957581726781960199,0,0,0,2.469890831506849315068493151,0,0,0,972.2626538987688,0,0,0,0,0,0,359.92886456908343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,31914
513061,1831.783205,tcp,-,EST,687,0,233285,0,127.3540446070418032902534446,83,0,127.3540446070418032902534446,0,0,0,2.670237908163265306122448980,0,0,0,7566.349344978166,0,0,0,0,0,0,339.57059679767104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,58509
321689,80.803914,tcp,-,EST,53,0,22669,0,280.5433410069715187311347319,79,0,280.5433410069715187311347319,0,0,0,1.553921423076923076923076923,0,0,0,5306.867924528302,0,0,0,0,0,0,427.7169811320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,61575
679340,80.742854,tcp,-,INT,64,0,36418,0,451.0368186886235158346025272,89,0,451.0368186886235158346025272,0,0,0,1.281632603174603174603174603,0,0,0,2484.15625,0,0,0,0,0,0,569.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,61674
300394,81.817608,tcp,-,EST,55,0,28538,0,348.8002240300156416208110117,81,0,348.8002240300156416208110117,0,0,0,1.515140888888888888888888889,0,0,0,5132.654545454546,0,0,0,0,0,0,518.8727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,61760
674425,80.768972,tcp,-,EST,66,0,34722,0,429.8928058660942224199659245,86,0,429.8928058660942224199659245,0,0,0,1.242599569230769230769230769,0,0,0,4362.833333333333,0,0,0,0,0,0,526.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,62051
917391,404.121323,tcp,-,INT,198,0,73509,0,181.8983454134638671367509108,84,0,181.8983454134638671367509108,0,0,0,2.051377274111675126903553299,0,0,0,1150.888888888889,0,0,0,0,0,0,371.25757575757575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,62589
822360,203.741065,tcp,-,EST,110,0,40803,0,200.2689050437622871952691520,83,0,200.2689050437622871952691520,0,0,0,1.869184082568807339449541284,0,0,0,2245.2636363636366,0,0,0,0,0,0,370.93636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,33901
201041,80.764774,tcp,-,EST,64,0,29821,0,369.2327548641441131253583400,83,0,369.2327548641441131253583400,0,0,0,1.281980539682539682539682540,0,0,0,3479.21875,0,0,0,0,0,0,465.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,62768
520878,1802.910362,tcp,-,EST,680,0,251608,0,139.5565776885806150799636926,81,0,139.5565776885806150799636926,0,0,0,2.655243537555228276877761414,0,0,0,1008.5705882352942,0,0,0,0,0,0,370.01176470588234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,6884
304353,82.457068,tcp,-,EST,48,0,13230,0,160.4471311058501376740681587,88,0,160.4471311058501376740681587,0,0,0,1.754405702127659574468085106,0,0,0,5797.416666666667,0,0,0,0,0,0,275.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,49723
336044,80.702347,tcp,-,EST,119,0,78746,0,975.7584869247978624463053101,79,0,975.7584869247978624463053101,0,0,0,0.6839181949152542372881355932,0,0,0,2109.235294117647,0,0,0,0,0,0,661.7310924369748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,49868
969281,639.876218,tcp,-,EST,275,0,108899,0,170.1876033780020872724480596,83,0,170.1876033780020872724480596,0,0,0,2.335314664233576642335766423,0,0,0,1202.2145454545455,0,0,0,0,0,0,395.99636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,7774
329785,505.737486,tcp,https,INT,207,0,69554,0,137.5298488354489902296860787,84,0,137.5298488354489902296860787,0,0,0,2.455036339805825242718446602,0,0,0,775.5652173913044,0,0,0,0,0,0,336.0096618357488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
167301,962.352161,tcp,https,RST,476,0,128575,0,133.6049371639536433690202936,84,0,133.6049371639536433690202936,0,0,0,2.026004549473684210526315789,0,0,0,878.3403361344538,0,0,0,0,0,0,270.1155462184874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
675949,1221.208776,tcp,https,INT,487,0,179113,0,146.6686151623266749272034383,82,0,146.6686151623266749272034383,0,0,0,2.512775259259259259259259259,0,0,0,743.9897330595483,0,0,0,0,0,0,367.78850102669406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
863950,80.746358,tcp,-,EST,79,0,43786,0,542.2659434373498306883389094,84,0,542.2659434373498306883389094,0,0,0,1.035209717948717948717948718,0,0,0,3721.215189873418,0,0,0,0,0,0,554.253164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,64894
21012,1810.842312,tcp,-,EST,777,0,267441,0,147.6887292878762819630868002,84,0,147.6887292878762819630868002,0,0,0,2.333559680412371134020618557,0,0,0,831.7232947232948,0,0,0,0,0,0,344.1969111969112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,65030
130104,75.263343,tcp,-,EST,45,0,18527,0,246.1623316413144178302045393,88,0,246.1623316413144178302045393,0,0,0,1.710530522727272727272727273,0,0,0,4756.711111111111,0,0,0,0,0,0,411.7111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,50990
869428,80.743117,tcp,-,EST,59,0,24453,0,302.8493438022710963709761168,84,0,302.8493438022710963709761168,0,0,0,1.392122706896551724137931034,0,0,0,4810.932203389831,0,0,0,0,0,0,414.45762711864404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,65334
194066,2626.148268,tcp,-,EST,1309,0,342987,0,130.6045832138827281171620429,84,0,130.6045832138827281171620429,0,0,0,2.007758614678899082568807339,0,0,0,657.8540870893812,0,0,0,0,0,0,262.02215431627195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,4965
870483,1802.734133,tcp,-,EST,684,0,253091,0,140.3928595831385414834212827,82,0,140.3928595831385414834212827,0,0,0,2.639435040995607613469985359,0,0,0,941.53216374269,0,0,0,0,0,0,370.016081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,51555
734566,76.081605,tcp,https,INT,38,0,8993,0,118.2020279409194903288383572,88,0,118.2020279409194903288383572,0,0,0,2.056259594594594594594594595,0,0,0,3836.0789473684213,0,0,0,0,0,0,236.6578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
752609,140.623274,tcp,-,EST,106,0,56643,0,402.7996105395754048508357159,84,0,402.7996105395754048508357159,0,0,0,1.339269276190476190476190476,0,0,0,1705.2358490566037,0,0,0,0,0,0,534.3679245283018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,49594
883655,80.742960,tcp,-,INT,59,0,26296,0,325.6754520765649413893174092,85,0,325.6754520765649413893174092,0,0,0,1.392120,0,0,0,2650.5254237288136,0,0,0,0,0,0,445.6949152542373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,50172
382653,1264.632757,tcp,-,INT,533,0,178868,0,141.4386896195193210545628781,83,0,141.4386896195193210545628781,0,0,0,2.377129242481203007518796992,0,0,0,634.343339587242,0,0,0,0,0,0,335.58724202626644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,50340
8765,77.497239,tcp,-,EST,51,0,19327,0,249.3895298644123308702649394,85,0,249.3895298644123308702649394,0,0,0,1.54994478,0,0,0,5486.529411764706,0,0,0,0,0,0,378.96078431372547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,52395
925402,80.728834,tcp,-,EST,63,0,34899,0,432.2990717294393227579627869,84,0,432.2990717294393227579627869,0,0,0,1.302077967741935483870967742,0,0,0,4546.0952380952385,0,0,0,0,0,0,553.952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,50671
191314,131.629015,tcp,-,EST,118,0,78840,0,598.9560888228176743554603064,79,0,598.9560888228176743554603064,0,0,0,1.125034316239316239316239316,0,0,0,1582.6610169491526,0,0,0,0,0,0,668.1355932203389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,50882
403840,552.548428,tcp,-,EST,223,0,80613,0,145.8930944601293843514472907,82,0,145.8930944601293843514472907,0,0,0,2.488956882882882882882882883,0,0,0,1649.5515695067265,0,0,0,0,0,0,361.4932735426009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,52713
568901,78.946491,tcp,-,EST,40,0,11464,0,145.2122805559527655257027193,86,0,145.2122805559527655257027193,0,0,0,2.024269,0,0,0,5262.6,0,0,0,0,0,0,286.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,53026
953454,1600.046176,tcp,https,INT,697,0,262446,0,164.0240162668905375390866220,82,0,164.0240162668905375390866220,0,0,0,2.298916919540229885057471264,0,0,0,1346.9684361549498,0,0,0,0,0,0,376.5365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
563589,124.841862,tcp,https,INT,73,0,24070,0,192.8039170066207439296283485,85,0,192.8039170066207439296283485,0,0,0,1.73391475,0,0,0,935.5753424657535,0,0,0,0,0,0,329.7260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,112.90.80.101,111.205.62.207,443
824731,80.724153,tcp,-,EST,153,0,103604,0,1283.432481478003243960949333,77,0,1283.432481478003243960949333,0,0,0,0.5310799539473684210526315789,0,0,0,1332.7385620915034,0,0,0,0,0,0,677.1503267973857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,51323
556200,60.086688,tcp,-,EST,27,0,4381,0,72.91132438519493702165777551,81,0,72.91132438519493702165777551,0,0,0,2.311026461538461538461538462,0,0,0,9948.851851851852,0,0,0,0,0,0,162.25925925925927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal_0,0,111.205.62.207,112.90.80.101,51330
