111.205.62.207,202.89.233.100,57246,tcp
111.205.62.207,202.89.233.100,14104,tcp
111.205.62.207,202.89.233.100,14867,tcp
111.205.62.207,202.89.233.100,15123,tcp
111.205.62.207,202.89.233.100,57293,tcp
111.205.62.207,202.89.233.100,59325,tcp
111.205.62.207,202.89.233.100,15249,tcp
111.205.62.207,202.89.233.100,15374,tcp
111.205.62.207,202.89.233.100,15494,tcp
111.205.62.207,202.89.233.100,57352,tcp
111.205.62.207,202.89.233.100,15578,tcp
111.205.62.207,202.89.233.100,43429,tcp
111.205.62.207,202.89.233.100,21803,tcp
111.205.62.207,202.89.233.100,21143,tcp
111.205.62.207,202.89.233.100,21158,tcp
111.205.62.207,202.89.233.100,22667,tcp
111.205.62.207,202.89.233.100,22668,tcp
111.205.62.207,202.89.233.100,22877,tcp
111.205.62.207,202.89.233.100,22878,tcp
111.205.62.207,202.89.233.100,20538,tcp
111.205.62.207,202.89.233.100,51496,tcp
111.205.62.207,202.89.233.100,63475,tcp
111.205.62.207,202.89.233.100,1079,tcp
111.205.62.207,202.89.233.100,25727,tcp
111.205.62.207,202.89.233.100,26270,tcp
111.205.62.207,202.89.233.100,26271,tcp
111.205.62.207,202.89.233.100,8288,tcp
111.205.62.207,202.89.233.100,50814,tcp
111.205.62.207,202.89.233.100,37779,tcp
111.205.62.207,202.89.233.100,50291,tcp
111.205.62.207,202.89.233.100,8420,tcp
111.205.62.207,202.89.233.100,43945,tcp
111.205.62.207,202.89.233.100,50565,tcp
111.205.62.207,202.89.233.100,27249,tcp
111.205.62.207,202.89.233.100,27250,tcp
111.205.62.207,202.89.233.100,50673,tcp
111.205.62.207,202.89.233.100,50745,tcp
111.205.62.207,202.89.233.100,60366,tcp
111.205.62.207,202.89.233.100,62140,tcp
111.205.62.207,202.89.233.100,9685,tcp
111.205.62.207,202.89.233.100,37117,tcp
111.205.62.207,202.89.233.100,47996,tcp
111.205.62.207,202.89.233.100,59456,tcp
111.205.62.207,202.89.233.100,62067,tcp
202.89.233.100,111.205.62.207,443,tcp
202.89.233.100,111.205.62.207,443,tcp
111.205.62.207,202.89.233.100,52072,tcp
111.205.62.207,202.89.233.100,48819,tcp
111.205.62.207,202.89.233.100,50074,tcp
111.205.62.207,202.89.233.100,50107,tcp
111.205.62.207,202.89.233.100,59628,tcp
111.205.62.207,202.89.233.100,48551,tcp
111.205.62.207,202.89.233.100,25987,tcp
111.205.62.207,202.89.233.100,26529,tcp
111.205.62.207,202.89.233.100,55832,tcp
111.205.62.207,202.89.233.100,50833,tcp
111.205.62.207,202.89.233.100,50832,tcp
111.205.62.207,202.89.233.100,50834,tcp
111.205.62.207,202.89.233.100,54933,tcp
111.205.62.207,202.89.233.100,54950,tcp
111.205.62.207,202.89.233.100,50873,tcp
111.205.62.207,202.89.233.100,53833,tcp
111.205.62.207,202.89.233.100,51060,tcp
111.205.62.207,202.89.233.100,55136,tcp
111.205.62.207,202.89.233.100,55179,tcp
111.205.62.207,202.89.233.100,55190,tcp
111.205.62.207,202.89.233.100,55189,tcp
111.205.62.207,202.89.233.100,55191,tcp
111.205.62.207,202.89.233.100,6348,tcp
111.205.62.207,202.89.233.100,63227,tcp
111.205.62.207,202.89.233.100,6434,tcp
111.205.62.207,202.89.233.100,62655,tcp
