123.135.185.10,118.184.169.48,58757,TCP
172.16.100.2,172.18.11.28,28619,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
117.93.144.173,118.184.169.48,55966,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
112.250.82.101,118.184.169.48,46303,TCP
120.14.202.198,118.184.169.48,16996,TCP
182.35.106.240,118.184.169.48,49267,TCP
27.200.119.174,118.184.169.48,10084,TCP
182.99.86.90,118.184.169.48,17758,TCP
111.19.94.58,118.184.169.48,3000,TCP
112.102.36.101,118.184.169.48,27116,TCP
183.202.115.139,118.184.169.48,65514,TCP
121.27.86.72,118.184.169.48,35937,TCP
110.229.41.62,118.184.169.48,47793,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
119.248.129.178,118.184.169.48,4244,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
111.43.203.138,118.184.169.48,19835,TCP
1.62.29.115,118.184.169.48,8791,TCP
120.242.133.118,118.184.169.48,27181,TCP
222.185.224.53,118.184.176.67,52250,UDP
182.115.78.36,118.184.169.48,44381,TCP
111.34.200.56,118.184.169.48,14077,TCP
113.3.228.159,118.184.169.48,51278,TCP
182.38.114.70,118.184.169.48,13054,TCP
61.160.239.10,118.184.178.15,,UDP
39.84.123.75,118.184.169.48,44858,TCP
83.23.210.101,118.184.169.48,36939,TCP
123.15.216.162,118.184.169.48,5593,TCP
61.160.239.10,118.184.178.15,,UDP
223.91.105.99,118.184.169.48,24700,TCP
112.9.192.32,118.184.169.48,8850,TCP
83.23.210.101,118.184.169.48,36939,TCP
61.160.239.10,118.184.178.15,,UDP
223.97.206.64,118.184.169.48,12831,TCP
124.114.247.0,118.184.169.48,38341,TCP
61.160.239.10,118.184.178.15,,UDP
83.23.210.101,118.184.169.48,36939,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
120.10.48.75,118.184.169.48,52464,TCP
116.252.76.31,118.184.169.48,46841,TCP
120.225.234.204,118.184.169.48,4453,TCP
61.160.239.10,118.184.178.15,,UDP
223.150.145.41,118.184.169.48,58884,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
175.18.158.146,118.184.169.48,33575,TCP
61.160.239.10,118.184.178.15,,UDP
125.126.181.40,118.184.169.48,29515,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
27.187.190.22,118.184.169.48,38902,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
221.192.179.36,118.184.169.48,47642,TCP
42.230.52.91,118.184.169.48,44903,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
124.237.35.170,118.184.169.48,9711,TCP
101.74.159.65,118.184.169.48,39199,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
42.234.46.233,118.184.169.48,2412,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
182.123.226.112,118.184.169.48,50309,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
223.67.56.115,118.184.169.48,5150,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
118.183.93.185,118.184.169.48,5544,TCP
42.6.236.176,118.184.169.48,5071,TCP
49.68.4.30,118.184.169.48,1068,TCP
42.237.212.144,118.184.169.48,45418,TCP
27.221.252.240,118.184.169.48,39972,TCP
119.189.211.155,118.184.169.48,47420,TCP
116.135.41.217,118.184.169.48,8147,TCP
36.44.233.109,118.184.169.48,14004,TCP
218.208.195.156,118.184.169.48,53789,TCP
61.160.239.10,118.184.178.15,,UDP
111.14.38.183,118.184.169.48,7072,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
180.139.174.158,118.184.169.48,59559,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
121.234.167.5,118.184.169.48,9815,TCP
119.185.225.122,118.184.169.48,36120,TCP
85.107.90.85,118.184.169.48,49406,TCP
115.210.61.164,118.184.169.48,39163,TCP
123.131.142.56,118.184.169.48,5344,TCP
79.144.120.72,118.184.169.32,47941,TCP
36.63.91.204,118.184.169.48,18240,TCP
183.200.238.237,118.184.169.48,36234,TCP
218.26.55.174,118.184.169.48,30949,TCP
112.47.200.29,118.184.169.48,1583,TCP
110.252.69.9,118.184.169.48,41743,TCP
101.20.69.215,118.184.169.48,36934,TCP
112.7.143.218,118.184.169.48,8314,TCP
36.143.189.218,118.184.169.48,9896,TCP
27.153.135.207,118.184.169.48,43957,TCP
36.143.32.7,118.184.169.48,15730,TCP
180.244.165.244,118.184.169.48,2261,TCP
36.63.98.14,118.184.169.48,12571,TCP
120.242.175.85,118.184.169.48,27932,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
118.184.176.3,118.184.176.76,28619,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
117.179.175.86,118.184.169.48,29261,TCP
112.40.177.114,118.184.169.48,5898,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
171.13.191.52,118.184.169.48,13885,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
119.55.20.59,118.184.169.48,57527,TCP
61.160.239.10,118.184.178.15,,UDP
1.196.155.117,118.184.169.48,33195,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
172.16.100.2,172.18.11.28,28619,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
123.9.166.219,118.184.169.48,18650,TCP
117.179.216.191,118.184.169.48,1370,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
118.184.176.3,118.184.176.78,28619,UDP
120.208.57.222,118.184.169.48,14796,TCP
61.160.239.10,118.184.178.15,,UDP
183.197.36.46,118.184.169.48,13124,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
120.225.106.138,118.184.169.48,22666,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
60.14.56.75,118.184.169.48,59960,TCP
182.122.36.180,118.184.169.48,58733,TCP
61.160.239.10,118.184.178.15,,UDP
120.10.83.241,118.184.169.48,4302,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
27.225.188.25,118.184.169.48,42723,TCP
27.20.105.39,118.184.169.48,27109,TCP
120.207.93.20,118.184.169.48,48057,TCP
118.184.176.3,118.184.176.78,28619,UDP
120.11.217.105,118.184.169.48,10106,TCP
61.160.239.10,118.184.178.15,,UDP
223.115.230.205,118.184.169.48,12346,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
118.76.177.40,118.184.169.48,17191,TCP
61.160.239.10,118.184.178.15,,UDP
183.95.22.221,118.184.169.48,21828,TCP
27.211.80.227,118.184.169.48,47188,TCP
61.160.239.10,118.184.178.15,,UDP
61.159.32.17,118.184.169.48,47454,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
116.179.37.171,118.184.169.35,21868,TCP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
61.160.239.10,118.184.178.15,,UDP
123.134.150.198,118.184.169.48,9258,TCP
60.119.195.174,118.184.169.48,33157,TCP
