id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,sTCPb,dTCPb,dwin,TCPrtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip,sport,dport
1802,0.019652,TCP,-,-,2,0,316,0,101.7708121310808,51,0,128638.30653368615,0,0,0,0.019652128219604492,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.167.8.223,118.184.169.48,58217,80
1803,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.78.2.20,118.184.169.48,2613,80
1804,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,106.219.170.117,118.184.169.48,8603,80
1805,0,TCP,-,-,1,0,193,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.95.24.106,118.184.169.48,60015,80
1806,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,121.206.60.91,118.184.169.48,28006,80
1807,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.46.112.22,118.184.169.48,14803,80
1808,0,TCP,-,-,1,0,111,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,1.156.143.124,118.184.169.32,54478,80
1809,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,121.30.168.210,118.184.169.48,58622,80
1810,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,182.115.78.36,118.184.169.48,34098,80
1811,0.014622,TCP,-,-,2,0,349,0,136.7801942278758,55,0,190945.15114211463,0,0,0,0.014621973037719727,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.90.89.253,118.184.169.32,40887,80
1812,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.90.114.202,118.184.169.48,40057,80
1813,0.019742,TCP,-,-,2,0,316,0,101.30685847431872,52,0,128051.86911153885,0,0,0,0.01974201202392578,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.250.108.110,118.184.169.48,47812,80
1814,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.222.90.108,118.184.169.48,7701,80
1815,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.52.11.117,118.184.169.48,52024,80
1816,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.133.69.57,118.184.169.48,42169,80
1817,0.014637,TCP,-,-,2,0,312,0,136.6400218624035,50,0,170526.74728427955,0,0,0,0.014636993408203125,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,114.234.139.4,118.184.169.48,42777,80
1818,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,118.73.3.188,118.184.169.48,33055,80
1819,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,101.30.218.191,118.184.169.48,34754,80
1820,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.90.147.223,118.184.169.48,43275,80
1821,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.25.202.41,118.184.169.48,48989,80
1822,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,110.182.135.15,118.184.169.48,29081,80
1823,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.197.194.224,118.184.169.48,7302,80
1824,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,49.89.72.245,118.184.169.48,33467,80
1825,0,TCP,-,-,1,0,119,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,172.18.21.175,218.93.177.201,50452,29369
1826,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,121.27.165.83,118.184.169.48,49935,80
1827,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.105.35.228,118.184.169.48,25124,80
1828,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.18.58.53,118.184.169.48,19630,80
1829,0,TCP,-,-,1,0,323,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,41.225.65.229,118.184.169.32,37813,80
1830,0,TCP,-,-,1,0,123,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.7.149.230,118.184.169.48,45928,80
1831,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.105.87.18,118.184.169.48,46085,80
1832,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,110.247.124.60,118.184.169.48,1506,80
1833,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,171.119.93.57,118.184.169.48,44780,80
1834,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.162.251.47,118.184.169.48,45556,80
1835,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.26.184.74,118.184.169.48,6131,80
1836,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,114.96.22.102,118.184.169.48,2863,80
1837,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.224.110.15,118.184.169.48,5276,80
1838,0,TCP,-,-,1,0,123,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.199.218.230,118.184.169.48,15007,80
1839,0,TCP,-,-,1,0,123,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.218.94.130,118.184.169.48,11120,80
1840,0,TCP,-,-,1,0,193,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.238.218.122,118.184.169.48,21016,80
1841,0.00957,TCP,-,-,2,0,316,0,208.9864158829676,52,0,264158.82967607107,0,0,0,0.009569883346557617,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,180.117.117.134,118.184.169.48,55465,80
1842,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,101.29.249.114,118.184.169.48,44636,80
1843,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,110.247.13.36,118.184.169.48,34806,80
1844,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.197.73.71,118.184.169.48,14768,80
1845,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.238.69.116,118.184.169.48,16339,80
1846,0,TCP,-,-,1,0,111,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.78.254.231,118.184.169.48,20325,80
1847,0,TCP,-,-,1,0,119,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,146.241.152.157,118.184.169.48,6855,80
1848,0,TCP,-,-,1,0,119,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,201.123.209.71,118.184.169.48,44341,80
1849,0,TCP,-,-,1,0,119,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,172.18.21.175,222.185.57.167,45760,24162
1850,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.186.226.21,118.184.169.48,24305,80
1851,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.252.95.110,118.184.169.48,47193,80
1852,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,110.183.12.17,118.184.169.48,18716,80
1853,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.8.180.68,118.184.169.48,2141,80
1854,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.49.111.96,118.184.169.48,50029,80
1855,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.131.144.46,118.184.169.48,22784,80
1856,0,TCP,-,-,1,0,99,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,161.8.9.240,118.184.169.32,52264,80
1857,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.159.249.124,118.184.169.48,19863,80
1858,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.133.68.20,118.184.169.48,8822,80
1859,0,TCP,-,-,1,0,123,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,110.244.223.91,118.184.169.48,20792,80
1860,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.199.206.181,118.184.169.48,11335,80
1861,0,TCP,-,-,1,0,193,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,223.146.111.150,118.184.169.48,63254,80
1862,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.148.89.161,118.184.169.48,3500,80
1863,0.020795,TCP,-,-,2,0,312,0,96.17696561673479,50,0,120028.85308968501,0,0,0,0.02079486846923828,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.238.72.32,118.184.169.48,51899,80
1864,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.90.39.107,118.184.169.48,49529,80
1865,0,TCP,-,-,1,0,193,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,122.5.127.85,118.184.169.48,44171,80
1866,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.37.137.162,118.184.169.48,3087,80
1867,0,TCP,-,-,1,0,123,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,103.86.19.97,118.184.169.32,8730,80
1868,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.9.69.52,118.184.169.48,7840,80
1869,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.36.114.77,118.184.169.48,16232,80
1870,0,TCP,-,-,1,0,323,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,190.153.10.131,118.184.169.32,12781,80
1871,0,TCP,-,-,1,0,123,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,110.153.23.98,118.184.169.48,6068,80
1872,0,TCP,-,-,1,0,193,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.186.183.81,118.184.169.48,37320,80
1873,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.135.2.28,118.184.169.48,31950,80
1874,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,113.242.121.203,118.184.169.48,30581,80
1875,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.181.155.156,118.184.169.48,24463,80
1876,0.011532,TCP,-,-,2,0,316,0,173.4304543877905,50,0,219216.09434616717,0,0,0,0.011532068252563477,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,180.124.56.251,118.184.169.48,16482,80
1877,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,101.75.194.15,118.184.169.48,23637,80
1878,0,TCP,-,-,1,0,123,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.23.111.11,118.184.169.48,5102,80
1879,0.016196,TCP,-,-,2,0,312,0,123.48728081007657,50,0,154112.12645097557,0,0,0,0.016196012496948242,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,180.123.169.186,118.184.169.48,33108,80
1880,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.235.21.136,118.184.169.48,41690,80
1881,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.186.183.215,118.184.169.48,34875,80
1882,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.216.217.2,118.184.169.48,29217,80
1883,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,42.228.161.72,118.184.169.48,3863,80
1884,0,TCP,-,-,1,0,193,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.104.114.21,118.184.169.48,1876,80
1885,0,TCP,-,-,1,0,123,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,152.58.231.99,118.184.169.32,42006,80
1886,0,TCP,-,-,1,0,123,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.177.232.63,118.184.169.48,5762,80
1887,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,120.216.160.221,118.184.169.48,28735,80
1888,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.22.152.84,118.184.169.48,16535,80
1889,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,58.45.8.95,118.184.169.48,55374,80
1890,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.180.230.250,118.184.169.48,36530,80
1891,0,TCP,-,-,1,0,119,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,1.80.145.158,118.184.169.48,6708,80
1892,0.018845,TCP,-,-,2,0,349,0,106.1289466702043,55,0,148156.0095516052,0,0,0,0.018845081329345703,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.90.89.253,118.184.169.32,39663,80
1893,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.188.48.51,118.184.169.48,33750,80
1894,0,TCP,-,-,1,0,193,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,119.186.125.149,118.184.169.48,33462,80
1895,0,TCP,-,-,1,0,193,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.7.71.252,118.184.169.48,6690,80
1896,0,TCP,-,-,1,0,99,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,36.56.90.155,118.184.169.48,41691,80
1897,0,TCP,-,-,1,0,193,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.9.7.251,118.184.169.48,10931,80
1898,0,TCP,-,-,1,0,119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.54.132.11,118.184.169.48,11185,80
1899,0.019767,TCP,-,-,2,0,349,0,101.17873223048515,55,0,141245.51019375728,0,0,0,0.019767045974731445,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.90.89.253,118.184.169.32,53323,80
1900,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,123.5.168.191,118.184.169.48,47711,80
1901,0,TCP,-,-,1,0,123,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.134.208.160,118.184.169.48,38455,80
1902,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.200.41.165,118.184.169.48,4667,80
1903,0,TCP,-,-,1,0,123,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.234.84.40,118.184.169.48,7466,80
1904,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,39.148.62.171,118.184.169.48,29464,80
1905,0,TCP,-,-,1,0,193,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,27.200.8.23,118.184.169.48,60399,80
1906,0,TCP,-,-,1,0,119,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,111.21.141.190,118.184.169.35,56648,443
1907,0,TCP,-,-,1,0,123,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.226.158.146,118.184.169.48,38500,80
1908,0,TCP,-,-,1,0,99,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,157.48.122.210,118.184.169.32,37128,80
1909,0,TCP,-,-,1,0,119,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,105.160.42.123,118.184.169.32,3217,80
1910,0,TCP,-,-,1,0,111,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,122.156.179.211,118.184.169.48,22215,80
1911,0.01785,TCP,-,-,2,0,349,0,112.04481792717085,55,0,156414.5658263305,0,0,0,0.01784992218017578,0,0,0,0,0,0,0,0,0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,124.90.89.253,118.184.169.32,42593,80
1912,0,TCP,-,-,1,0,193,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,112.9.204.27,118.184.169.48,7033,80
1913,0,TCP,-,-,1,0,271,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.10.163.81,118.184.169.48,51918,80
1914,0,TCP,-,-,1,0,119,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,60.212.159.55,118.184.169.48,49178,80
1915,0,TCP,-,-,1,0,119,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,116.95.202.134,118.184.169.48,52881,80
1916,0,TCP,-,-,1,0,119,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,183.199.169.70,118.184.169.48,14879,80
1917,0,TCP,-,-,1,0,123,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,0,106.110.185.166,118.184.169.48,49123,80
