City,PacketSizeEntropy,TrafficPercentageOfS,TotalBytesFromCity
山东省-日照市,2.365445540926051,0.058893495593217,186540
山东省-德州市,2.4035136509648343,0.1603998092451944,496180
山东省-枣庄市,2.3011904406121384,0.11525847069265512,356540
山东省-潍坊市,2.2927789302983133,0.22921739841065247,709060
山东省-临沂市,2.307136501685003,0.34169575229185073,1057000
山东省-济南市,2.303570216425184,0.13269562194962997,410480
山东省-烟台市,2.2733058963126034,0.14768239117976262,456840
山东省-青岛市,2.394366156603419,0.17660853679478133,546320
山东省-滨州市,2.307606993706498,0.14149501492728767,437700
山东省-泰安市,2.301362465405038,0.14869745708534104,459980
山东省-威海市,2.3519221878597945,0.03047783871908769,94280
山东省-菏泽市,2.5157330214141025,0.09381924430476908,290220
山东省-淄博市,2.336758119810941,0.15474906019120996,478700
山东省-莱芜市,2.2240403214260995,0.03733761531665918,115500
山东省-济宁市,2.3209193793769627,0.1476177373004264,456640
山东省-日照市,2.2927870849057284,0.05352694670244526,165580
山东省-聊城市,2.2891713804180993,0.17666672528618393,546500
山东省-东营市,2.3343133986562763,0.06396854821524259,197880
山东省-菏泽市,2.432099763081658,0.08606358086573264,252880
山东省-临沂市,2.336895004429188,0.34444491032343677,1012080
山东省-莱芜市,2.574795083687316,0.042323896379557545,124360
山东省-青岛市,2.4057560371183437,0.17539436505442887,515360
山东省-潍坊市,2.310977648198648,0.22448409498195687,659600
山东省-德州市,2.349282617505021,0.13808698711033834,405740
山东省-济宁市,2.3772233011301878,0.15707760642506424,461540
山东省-聊城市,2.330038806741585,0.17530587829776528,515100
山东省-烟台市,2.3727398710346135,0.16739652358675758,491860
山东省-滨州市,2.2775674584576113,0.12561035442077115,369080
山东省-淄博市,2.327829790785581,0.16871701826312205,495740
山东省-泰安市,2.2525703454576425,0.14790901709999765,434600
山东省-济南市,2.3372260101922935,0.12118601658759127,356080
山东省-枣庄市,2.2827010252904296,0.11688419887902254,343440
山东省-东营市,2.4907470159855167,0.05505237599193654,161760
山东省-威海市,2.1874929461864348,0.04054735457269609,119140
山东省-日照市,2.1325105386724177,0.05650900414009114,166040
山东省-德州市,2.284386997187533,0.11830251134986391,371860
山东省-聊城市,2.3595672280105666,0.1713678017633456,538660
山东省-泰安市,2.31498069654944,0.12149660916611904,381900
山东省-潍坊市,2.320569514441074,0.21780311224746904,684620
山东省-东营市,2.3452743640640255,0.048388673092869094,152100
山东省-莱芜市,2.262838308554703,0.03792195813721234,119200
山东省-临沂市,2.2943227948694815,0.33941425081735815,1066880
山东省-济南市,2.4081225771314045,0.12150933465542683,381940
山东省-济宁市,2.3536829399255317,0.1598957731523735,502600
山东省-日照市,2.363783578412843,0.052918947286442114,166340
山东省-枣庄市,2.3500051078148654,0.11314232543555532,355640
山东省-滨州市,2.2406129220945696,0.127783000884167,401660
山东省-烟台市,2.3051850482374205,0.16320440037239872,513000
山东省-青岛市,2.4049936009367596,0.1646423806641789,517520
山东省-淄博市,2.269694232340528,0.1387905491354048,436260
山东省-威海市,2.2487868914563913,0.03848824241140896,120980
山东省-菏泽市,2.466771355185973,0.05054564353053939,158880
山东省-济宁市,2.405209604511505,0.16034782747477339,522440
山东省-日照市,2.2671138659052916,0.053876919138890055,175540
山东省-淄博市,2.3129840143059033,0.14972835953467087,487840
山东省-济南市,2.437104427791496,0.1311043909044564,427160
山东省-临沂市,2.2472662650762834,0.31649083671892814,1031180
山东省-青岛市,2.371835622101128,0.15735841655753066,512700
山东省-潍坊市,2.326129126522647,0.19164763500459,624420
山东省-菏泽市,2.390927580427891,0.07248861092755528,236180
山东省-泰安市,2.385093375453774,0.11728680574077388,382140
山东省-滨州市,2.275650336107836,0.12792468894320028,416800
山东省-聊城市,2.3970025345537476,0.16024347432160477,522100
山东省-德州市,2.453553118537841,0.1362054185681704,443780
山东省-东营市,2.386139451591121,0.06296792030611077,205160
山东省-莱芜市,2.268246670002538,0.028328811874897757,92300
山东省-枣庄市,2.274194838790769,0.07890326063703917,257080
山东省-威海市,2.2697455351500673,0.030692103873128665,100000
山东省-烟台市,2.2437858847547987,0.15524066139028478,505800
山东省-滨州市,2.293723588669612,0.14029769470199502,445820
山东省-临沂市,2.3212446619844664,0.3765776173975939,1196640
山东省-淄博市,2.358604505435713,0.15549750326622802,494120
山东省-济宁市,2.26652856342149,0.15878292772607466,504560
山东省-泰安市,2.3793066058743406,0.13800670906332801,438540
山东省-烟台市,2.3828256720391203,0.1791374539773084,569240
山东省-菏泽市,2.4115177431439574,0.08579867095139725,272640
山东省-枣庄市,2.295742267562236,0.09802775088527084,311500
山东省-青岛市,2.372331088101375,0.17837589006994933,566820
山东省-潍坊市,2.3492079660536835,0.20313615793400425,645500
